Title,Authors,Published,Link,Abstract_EN,Abstract_ZH,One_Sentence_Summary,Model_Type,HHH_Focus,Keywords
A Modular Taxonomy for Hate Speech Definitions and Its Impact on Zero-Shot LLM Classification Performance,"Matteo Melis, Gabriella Lapesa, Dennis Assenmacher",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18576.pdf,"Detecting harmful content is a crucial task in the landscape of NLP applications for Social Good, with hate speech being one of its most dangerous forms. But what do we mean by hate speech, how can we define it, and how does prompting different definitions of hate speech affect model performance? The contribution of this work is twofold. At the theoretical level, we address the ambiguity surrounding hate speech by collecting and analyzing existing definitions from the literature. We organize these definitions into a taxonomy of 14 Conceptual Elements-building blocks that capture different aspects of hate speech definitions, such as references to the target of hate (individual or groups) or of the potential consequences of it. At the experimental level, we employ the collection of definitions in a systematic zero-shot evaluation of three LLMs, on three hate speech datasets representing different types of data (synthetic, human-in-the-loop, and real-world). We find that choosing different definitions, i.e., definitions with a different degree of specificity in terms of encoded elements, impacts model performance, but this effect is not consistent across all architectures.",检测有害内容是自然语言处理应用中的一个关键任务，仇恨言论是其最危险的形式之一。但我们所说的仇恨言论是什么，如何定义它，以及如何提示不同的仇恨言论定义会影响模型的性能？本文的贡献是双重的。在理论层面上，我们通过收集和分析文献中的现有定义来解决仇恨言论的模糊性。我们将这些定义组织成一个由14个概念元素组成的分类法，这些元素捕捉了仇恨言论定义的不同方面，例如对仇恨目标（个人或群体）或其潜在后果的引用。在实验层面上，我们在三个代表不同类型数据（合成、人机协作和真实世界）的仇恨言论数据集上，系统地对三个LLM进行零样本评估。我们发现，选择不同的定义，即在编码元素方面具有不同程度具体性的定义，会影响模型的性能，但这种效果在所有架构中并不一致。,The paper explores how different definitions of hate speech affect the performance of LLMs in zero-shot classification tasks.,LLM,Harmless,"Hate speech, LLM classification, zero-shot learning, harmful content, taxonomy"
"Reply to ""Emergent LLM behaviors are observationally equivalent to data leakage""","Ariel Flint Ashery, Luca Maria Aiello, Andrea Baronchelli",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18600.pdf,"A potential concern when simulating populations of large language models (LLMs) is data contamination, i.e. the possibility that training data may shape outcomes in unintended ways. While this concern is important and may hinder certain experiments with multi-agent models, it does not preclude the study of genuinely emergent dynamics in LLM populations. The recent critique by Barrie and T\""ornberg [1] of the results of Flint Ashery et al. [2] offers an opportunity to clarify that self-organisation and model-dependent emergent dynamics can be studied in LLM populations, highlighting how such dynamics have been empirically observed in the specific case of social conventions.","在模拟大型语言模型（LLM）群体时，数据污染是一个潜在的问题，即训练数据可能以意想不到的方式影响结果。虽然这种担忧很重要，可能会妨碍某些多智能体模型的实验，但它并不排除在LLM群体中研究真正的突现动态。Barrie和T\""ornberg最近对Flint Ashery等人的结果的批评[1]提供了一个机会，澄清了自组织和模型依赖的突现动态可以在LLM群体中研究，突出了这种动态在特定情况下的社会习惯的实证观察。",The paper addresses concerns about data contamination in LLM populations and discusses the study of emergent dynamics in such models.,LLM,None,"Emergent behaviors, data contamination, LLM populations, self-organisation, social conventions"
The Anatomy of Speech Persuasion: Linguistic Shifts in LLM-Modified Speeches,"Alisa Barkar, Mathieu Chollet, Matthieu Labeau, Beatrice Biancardi, Chloe Clavel",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18621.pdf,"This study examines how large language models understand the concept of persuasiveness in public speaking by modifying speech transcripts from PhD candidates in the ""Ma These en 180 Secondes"" competition, using the 3MT French dataset. Our contributions include a novel methodology and an interpretable textual feature set integrating rhetorical devices and discourse markers. We prompt GPT-4o to enhance or diminish persuasiveness and analyze linguistic shifts between original and generated speech in terms of the new features. Results indicate that GPT-4o applies systematic stylistic modifications rather than optimizing persuasiveness in a human-like manner. Notably, it manipulates emotional lexicon and syntactic structures (such as interrogative and exclamatory clauses) to amplify rhetorical impact.",这项研究通过修改“Ma These en 180 Secondes”比赛中博士候选人的演讲稿，探讨了大型语言模型如何理解公共演讲中的说服力。我们的贡献包括一种新的方法和一个可解释的文本特征集，集成了修辞手法和话语标记。我们提示GPT-4o增强或减少说服力，并分析原始和生成演讲之间的语言变化。结果表明，GPT-4o应用系统的风格修改，而不是以人类的方式优化说服力。值得注意的是，它操纵情感词汇和句法结构（如疑问句和感叹句）以放大修辞效果。,"The study investigates how large language models modify speeches to enhance persuasiveness, revealing systematic stylistic changes but not necessarily human-like optimization.",LLM,Helpful,"Persuasiveness, Speech Modification, LLM, Rhetorical Devices, Linguistic Shifts"
AggTruth: Contextual Hallucination Detection using Aggregated Attention Scores in LLMs,"Piotr Matys, Jan Eliasz, Konrad Kie{\l}czy\'nski, Miko{\l}aj Langner, Teddy Ferdinan, Jan Koco\'n, Przemys{\l}aw Kazienko",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18628.pdf,"In real-world applications, Large Language Models (LLMs) often hallucinate, even in Retrieval-Augmented Generation (RAG) settings, which poses a significant challenge to their deployment. In this paper, we introduce AggTruth, a method for online detection of contextual hallucinations by analyzing the distribution of internal attention scores in the provided context (passage). Specifically, we propose four different variants of the method, each varying in the aggregation technique used to calculate attention scores. Across all LLMs examined, AggTruth demonstrated stable performance in both same-task and cross-task setups, outperforming the current SOTA in multiple scenarios. Furthermore, we conducted an in-depth analysis of feature selection techniques and examined how the number of selected attention heads impacts detection performance, demonstrating that careful selection of heads is essential to achieve optimal results.",在实际应用中，大型语言模型（LLMs）往往会出现幻觉，即使在检索增强生成（RAG）设置中也是如此，这对其部署构成了重大挑战。在这篇论文中，我们介绍了 AggTruth，一种通过分析提供的上下文（段落）中的内部注意力得分分布来进行上下文幻觉在线检测的方法。具体来说，我们提出了四种不同的方法变体，每种变体在用于计算注意力得分的聚合技术上都有所不同。在所有检查的 LLMs 中，AggTruth 在同一任务和跨任务设置中都表现出稳定的性能，在多个场景中超过了当前的最先进方法。此外，我们对特征选择技术进行了深入分析，并研究了所选注意力头的数量如何影响检测性能，证明了仔细选择头是实现最佳结果的关键。,"The paper presents AggTruth, a method for detecting contextual hallucinations in LLMs by analyzing attention scores, and demonstrates its effectiveness across various tasks and models.",LLM,Harmless,"Hallucination detection, attention scores, LLM, RAG, feature selection"
ReDit: Reward Dithering for Improved LLM Policy Optimization,"Chenxing Wei, Jiarui Yu, Ying Tiffany He, Hande Dong, Yao Shu, Fei Yu",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18631.pdf,"DeepSeek-R1 has successfully enhanced Large Language Model (LLM) reasoning capabilities through its rule-based reward system. While it's a ''perfect'' reward system that effectively mitigates reward hacking, such reward functions are often discrete. Our experimental observations suggest that discrete rewards can lead to gradient anomaly, unstable optimization, and slow convergence. To address this issue, we propose ReDit (Reward Dithering), a method that dithers the discrete reward signal by adding simple random noise. With this perturbed reward, exploratory gradients are continuously provided throughout the learning process, enabling smoother gradient updates and accelerating convergence. The injected noise also introduces stochasticity into flat reward regions, encouraging the model to explore novel policies and escape local optima. Experiments across diverse tasks demonstrate the effectiveness and efficiency of ReDit. On average, ReDit achieves performance comparable to vanilla GRPO with only approximately 10% the training steps, and furthermore, still exhibits a 4% performance improvement over vanilla GRPO when trained for a similar duration. Visualizations confirm significant mitigation of gradient issues with ReDit. Moreover, theoretical analyses are provided to further validate these advantages.",DeepSeek-R1 通过其基于规则的奖励系统成功增强了大型语言模型（LLM）的推理能力。虽然这是一个有效地减少奖励作弊的“完美”奖励系统，但这种奖励函数通常是离散的。我们的实验观察表明，离散奖励可能导致梯度异常、优化不稳定和收敛缓慢。为了解决这个问题，我们提出了 ReDit（奖励抖动），一种通过添加简单随机噪声来抖动离散奖励信号的方法。通过这种扰动的奖励，探索梯度在整个学习过程中连续提供，使梯度更新更加平滑并加速收敛。注入的噪声还在平坦的奖励区域引入了随机性，鼓励模型探索新策略并逃离局部最优。跨多种任务的实验证明了 ReDit 的有效性和高效性。平均而言，ReDit 在仅约 10% 的训练步骤内实现了与纯粹 GRPO 相媲美的性能，并且在训练时间相似的情况下，仍然在性能上表现出 4% 的提升。可视化确认了 ReDit 显著缓解了梯度问题。此外，还提供了理论分析以进一步验证这些优势。,"The paper introduces ReDit, a method that adds random noise to discrete reward signals to improve the optimization and alignment of LLMs.",LLM,Helpful,"Reward Dithering, LLM Optimization, Gradient Stability, Convergence, Policy Exploration"
Semantic-Preserving Adversarial Attacks on LLMs: An Adaptive Greedy Binary Search Approach,"Chong Zhang, Xiang Li, Jia Wang, Shan Liang, Haochen Xue, Xiaobo Jin",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18756.pdf,"Large Language Models (LLMs) increasingly rely on automatic prompt engineering in graphical user interfaces (GUIs) to refine user inputs and enhance response accuracy. However, the diversity of user requirements often leads to unintended misinterpretations, where automated optimizations distort original intentions and produce erroneous outputs. To address this challenge, we propose the Adaptive Greedy Binary Search (AGBS) method, which simulates common prompt optimization mechanisms while preserving semantic stability. Our approach dynamically evaluates the impact of such strategies on LLM performance, enabling robust adversarial sample generation. Through extensive experiments on open and closed-source LLMs, we demonstrate AGBS's effectiveness in balancing semantic consistency and attack efficacy. Our findings offer actionable insights for designing more reliable prompt optimization systems. Code is available at: https://github.com/franz-chang/DOBS",大语言模型（LLMs）越来越依赖图形用户界面（GUIs）中的自动提示工程来优化用户输入并提高响应准确性。然而，用户需求的多样性往往导致自动优化扭曲原始意图并产生错误输出。为了应对这一挑战，我们提出了自适应贪心二分搜索（AGBS）方法，该方法在保持语义稳定性的同时模拟常见的提示优化机制。我们的方法动态评估这些策略对LLM性能的影响，从而实现强大的对抗样本生成。通过对开源和闭源LLM的广泛实验，我们证明了AGBS在平衡语义一致性和攻击效能方面的有效性。我们的发现为设计更可靠的提示优化系统提供了可操作的见解。代码可在以下链接找到：https://github.com/franz-chang/DOBS,"The paper introduces the AGBS method to generate adversarial samples for LLMs while maintaining semantic stability, aiming to improve the reliability of prompt optimization systems.",LLM,Harmless,"Adversarial attacks, LLMs, Prompt engineering, Semantic stability, AGBS"
ReasonFlux-PRM: Trajectory-Aware PRMs for Long Chain-of-Thought Reasoning in LLMs,"Jiaru Zou, Ling Yang, Jingwen Gu, Jiahao Qiu, Ke Shen, Jingrui He, Mengdi Wang",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18896.pdf,"Process Reward Models (PRMs) have recently emerged as a powerful framework for supervising intermediate reasoning steps in large language models (LLMs). Previous PRMs are primarily trained on model final output responses and struggle to evaluate intermediate thinking trajectories robustly, especially in the emerging setting of trajectory-response outputs generated by frontier reasoning models like Deepseek-R1. In this work, we introduce ReasonFlux-PRM, a novel trajectory-aware PRM explicitly designed to evaluate the trajectory-response type of reasoning traces. ReasonFlux-PRM incorporates both step-level and trajectory-level supervision, enabling fine-grained reward assignment aligned with structured chain-of-thought data. We adapt ReasonFlux-PRM to support reward supervision under both offline and online settings, including (i) selecting high-quality model distillation data for downstream supervised fine-tuning of smaller models, (ii) providing dense process-level rewards for policy optimization during reinforcement learning, and (iii) enabling reward-guided Best-of-N test-time scaling. Empirical results on challenging downstream benchmarks such as AIME, MATH500, and GPQA-Diamond demonstrate that ReasonFlux-PRM-7B selects higher quality data than strong PRMs (e.g., Qwen2.5-Math-PRM-72B) and human-curated baselines. Furthermore, our derived ReasonFlux-PRM-7B yields consistent performance improvements, achieving average gains of 12.1% in supervised fine-tuning, 4.5% in reinforcement learning, and 6.3% in test-time scaling. We also release our efficient ReasonFlux-PRM-1.5B for resource-constrained applications and edge deployment. Projects: https://github.com/Gen-Verse/ReasonFlux",过程奖励模型（PRMs）最近作为一种强大的框架，用于监督大型语言模型（LLMs）中的中间推理步骤。之前的PRMs主要基于模型的最终输出响应进行训练，难以在生成前沿推理模型（如Deepseek-R1）的轨迹-响应输出中稳健地评估中间思维轨迹。在本工作中，我们引入了ReasonFlux-PRM，一种专门设计用于评估轨迹-响应类型推理轨迹的新型轨迹感知PRM。ReasonFlux-PRM结合了步级和轨迹级的监督，使其能够与结构化的思维链数据对齐，进行细粒度的奖励分配。我们将ReasonFlux-PRM适配以支持离线和在线设置下的奖励监督，包括（i）选择高质量的模型蒸馏数据，用于下游的监督微调较小的模型，（ii）为策略优化期间的强化学习提供密集的过程级奖励，以及（iii）启用奖励指导的最佳N测试时扩展。在AIME、MATH500和GPQA-Diamond等具有挑战性的下游基准测试中，实验结果表明，ReasonFlux-PRM-7B选择的数据质量高于强大的PRMs（例如，Qwen2.5-Math-PRM-72B）和人工筛选的基线。此外，我们推导出的ReasonFlux-PRM-7B在监督微调、强化学习和测试时扩展中实现了平均提升，分别为12.1%、4.5%和6.3%。我们还发布了我们高效的ReasonFlux-PRM-1.5B，用于资源受限的应用和边缘部署。项目：https://github.com/Gen-Verse/ReasonFlux,"The paper introduces ReasonFlux-PRM, a trajectory-aware reward model for evaluating and improving the reasoning steps in large language models.",LLM,Helpful,"Reasoning, Trajectory, Reward Model, Alignment, Chain-of-Thought"
Expanding Relevance Judgments for Medical Case-based Retrieval Task with Multimodal LLMs,"Catarina Pires, S\'ergio Nunes, Lu\'is Filipe Teixeira",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.17782.pdf,"Evaluating Information Retrieval (IR) systems relies on high-quality manual relevance judgments (qrels), which are costly and time-consuming to obtain. While pooling reduces the annotation effort, it results in only partially labeled datasets. Large Language Models (LLMs) offer a promising alternative to reducing reliance on manual judgments, particularly in complex domains like medical case-based retrieval, where relevance assessment requires analyzing both textual and visual information. In this work, we explore using a Multimodal Large Language Model (MLLM) to expand relevance judgments, creating a new dataset of automated judgments. Specifically, we employ Gemini 1.5 Pro on the ImageCLEFmed 2013 case-based retrieval task, simulating human assessment through an iteratively refined, structured prompting strategy that integrates binary scoring, instruction-based evaluation, and few-shot learning. We systematically experimented with various prompt configurations to maximize agreement with human judgments. To evaluate agreement between the MLLM and human judgments, we use Cohen's Kappa, achieving a substantial agreement score of 0.6, comparable to inter-annotator agreement typically observed in multimodal retrieval tasks. Starting from the original 15,028 manual judgments (4.72% relevant) across 35 topics, our MLLM-based approach expanded the dataset by over 37x to 558,653 judgments, increasing relevant annotations to 5,950. On average, each medical case query received 15,398 new annotations, with approximately 99% being non-relevant, reflecting the high sparsity typical in this domain. Our results demonstrate the potential of MLLMs to scale relevance judgment collection, offering a promising direction for supporting retrieval evaluation in medical and multimodal IR tasks.","评估信息检索（IR）系统依赖于高质量的手动相关性判断（qrels），这些判断费时费力。虽然池化减少了注释努力，但只会导致部分标记的数据集。大型语言模型（LLMs）提供了一种有前途的替代方案，减少对手动判断的依赖，特别是在复杂领域，如医疗病例基础检索，相关性评估需要分析文本和视觉信息。在本工作中，我们探讨了使用多模态大型语言模型（MLLM）扩展相关性判断，创建一个新的自动判断数据集。具体来说，我们在ImageCLEFmed 2013病例基础检索任务中使用Gemini 1.5 Pro，通过一个迭代精炼的、结构化的提示策略来模拟人类评估，该策略集成了二进制评分、基于指令的评估和少量学习。我们系统地实验了各种提示配置，以最大化与人类判断的一致性。为了评估MLLM与人类判断之间的一致性，我们使用Cohen的Kappa，达到与多模态检索任务中通常观察到的注释者之间的一致性相似的显著一致性得分0.6。从原始的15,028个手动判断（4.72%相关）跨越35个主题，我们的MLLM方法将数据集扩展了超过37倍，达到558,653个判断，增加相关注释到5,950个。平均每个医疗病例查询收到15,398个新注释，其中约99%是非相关的，反映了该领域典型的高稀疏性。我们的结果表明，MLLMs有潜力扩展相关性判断收集，为支持医疗和多模态IR任务的检索评估提供了一个有前途的方向。","The paper explores using Multimodal Large Language Models to expand relevance judgments in medical case-based retrieval tasks, achieving substantial agreement with human judgments.",MLLM,Helpful,"Relevance Judgments, Medical Retrieval, Multimodal LLMs, Human Alignment, Evaluation"
LettinGo: Explore User Profile Generation for Recommendation System,"Lu Wang, Di Zhang, Fangkai Yang, Pu Zhao, Jianfeng Liu, Yuefeng Zhan, Hao Sun, Qingwei Lin, Weiwei Deng, Dongmei Zhang, Feng Sun, Qi Zhang",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18309.pdf,"User profiling is pivotal for recommendation systems, as it transforms raw user interaction data into concise and structured representations that drive personalized recommendations. While traditional embedding-based profiles lack interpretability and adaptability, recent advances with large language models (LLMs) enable text-based profiles that are semantically richer and more transparent. However, existing methods often adhere to fixed formats that limit their ability to capture the full diversity of user behaviors. In this paper, we introduce LettinGo, a novel framework for generating diverse and adaptive user profiles. By leveraging the expressive power of LLMs and incorporating direct feedback from downstream recommendation tasks, our approach avoids the rigid constraints imposed by supervised fine-tuning (SFT). Instead, we employ Direct Preference Optimization (DPO) to align the profile generator with task-specific performance, ensuring that the profiles remain adaptive and effective. LettinGo operates in three stages: (1) exploring diverse user profiles via multiple LLMs, (2) evaluating profile quality based on their impact in recommendation systems, and (3) aligning the profile generation through pairwise preference data derived from task performance. Experimental results demonstrate that our framework significantly enhances recommendation accuracy, flexibility, and contextual awareness. This work enhances profile generation as a key innovation for next-generation recommendation systems.",用户画像对推荐系统至关重要，因为它将原始用户交互数据转化为简洁且结构化的表示，从而驱动个性化推荐。虽然传统的基于嵌入的用户画像缺乏可解释性和适应性，但最近的大语言模型（LLMs）进展使得基于文本的用户画像更加丰富和透明。然而，现有方法通常遵循固定格式，限制了其捕捉用户行为多样性的能力。在本文中，我们提出了LettinGo，一种用于生成多样化和适应性用户画像的新框架。通过利用LLMs的表达能力，并结合下游推荐任务的直接反馈，我们的方法避免了监督微调（SFT）强加的严格限制。相反，我们采用直接偏好优化（DPO）将用户画像生成器与特定任务的性能对齐，确保用户画像保持适应性和有效性。LettinGo在三个阶段运作：(1)通过多个LLMs探索多样化的用户画像，(2)根据其在推荐系统中的影响评估用户画像质量，(3)通过从任务性能中派生的成对偏好数据对用户画像生成进行对齐。实验结果表明，我们的框架显著提高了推荐的准确性、灵活性和上下文意识。本文作为下一代推荐系统的关键创新，增强了用户画像生成。,"The paper introduces LettinGo, a framework using LLMs and Direct Preference Optimization to generate adaptive and effective user profiles for recommendation systems.",LLM,Helpful,"User profiling, recommendation systems, LLMs, Direct Preference Optimization, adaptive profiles"
Use Property-Based Testing to Bridge LLM Code Generation and Validation,"Lehan He, Zeren Chen, Zhe Zhang, Jing Shao, Xiang Gao, Lu Sheng",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2506.18315.pdf,"Large Language Models (LLMs) excel at code generation, but ensuring their outputs to be functionally correct, especially in complex programming tasks, is a persistent challenge. While traditional Test-Driven Development (TDD) offers a path for code refinement, its efficacy with LLMs is often undermined by the scarcity of high-quality test cases or the pitfalls of automated test generation, including biased tests or inaccurate output predictions that can misdirect the correction process. This paper introduces Property-Generated Solver, a novel framework that leverages Property-Based Testing (PBT) to validate high-level program properties or invariants, instead of relying on specific input-output examples. These properties are often simpler to define and verify than directly predicting exhaustive test oracles, breaking the ""cycle of self-deception"" where tests might share flaws with the code they are meant to validate. Property-Generated Solver employs two collaborative LLM-based agents: a Generator dedicated to code generation and iterative refinement, and a Tester that manages the PBT life-cycle and formulate semantically rich feedback from property violations. The resulting comprehensive and actionable feedback then guides the Generator in its refinement efforts. By establishing PBT as the core validation engine within this iterative, closed-loop paradigm, Property-Generated Solver provides a robust mechanism for steering LLMs towards more correct and generalizable code. Extensive experimental results on multiple code generation benchmarks demonstrate that Property-Generated Solver achieves substantial pass@1 improvements, ranging from 23.1% to 37.3% relative gains over established TDD methods.",大语言模型（LLMs）在代码生成方面表现出色，但在复杂编程任务中确保其输出功能正确性仍然是一个持续的挑战。虽然传统的测试驱动开发（TDD）为代码精炼提供了一条途径，但其在LLMs中的有效性往往因高质量测试用例的稀缺或自动化测试生成的陷阱而受到削弱，包括偏见测试或不准确的输出预测，这些可能会误导纠正过程。本文介绍了Property-Generated Solver，一种新颖的框架，利用属性驱动测试（PBT）来验证高级程序属性或不变量，而不是依赖于特定的输入输出示例。这些属性通常比直接预测详尽的测试或预言更容易定义和验证，打破了“自我欺骗”循环，其中测试可能与其预期验证的代码共享缺陷。Property-Generated Solver采用两个协作的基于LLM的代理：一个专注于代码生成和迭代精炼的生成器，以及一个管理PBT生命周期并从属性违规中制定语义丰富反馈的测试器。结果的全面且可操作的反馈然后指导生成器在其精炼努力中。通过将PBT作为该迭代、封闭循环范式中的核心验证引擎，Property-Generated Solver为引导LLMs朝着更正确和可概括的代码提供了一种强大的机制。在多个代码生成基准测试中的广泛实验结果表明，Property-Generated Solver在相对于建立的TDD方法的显著通过@1改进，范围从23.1%到37.3%。,The paper presents a framework using Property-Based Testing to improve the correctness and generalizability of code generated by Large Language Models.,LLM,Helpful,"Property-Based Testing, Code Generation, Validation, LLM, Feedback"
A Survey on Data Selection for LLM Instruction Tuning,"Bolin Zhang, Jiahao Wang, Qianlong Du, Jiajun Zhang, Zhiying Tu, Dianhui Chu",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2402.05123.pdf,"Instruction tuning is a vital step of training large language models (LLM), so how to enhance the effect of instruction tuning has received increased attention. Existing works indicate that the quality of the dataset is more crucial than the quantity during instruction tuning of LLM. Therefore, recently a lot of studies focus on exploring the methods of selecting high-quality subset from instruction datasets, aiming to reduce training costs and enhance the instruction-following capabilities of LLMs. This paper presents a comprehensive survey on data selection for LLM instruction tuning. Firstly, we introduce the wildly used instruction datasets. Then, we propose a new taxonomy of the data selection methods and provide a detailed introduction of recent advances,and the evaluation strategies and results of data selection methods are also elaborated in detail. Finally, we emphasize the open challenges and present new frontiers of this task.",指令微调是训练大型语言模型（LLM）的重要步骤，因此如何增强指令微调的效果已经引起了越来越多的关注。现有的研究表明，在LLM的指令微调过程中，数据集的质量比数量更为重要。因此，最近有很多研究专注于从指令数据集中探索选择高质量子集的方法，旨在减少训练成本并增强LLM的指令遵循能力。本文对LLM指令微调的数据选择进行了全面的综述。首先，我们介绍了广泛使用的指令数据集。然后，我们提出了一种新的数据选择方法的分类法，并详细介绍了最近的进展，数据选择方法的评估策略和结果也详细阐述。最后，我们强调了这个任务的开放挑战，并提出了新的研究前沿。,This paper surveys data selection methods for instruction tuning of LLMs to improve their instruction-following capabilities.,LLM,"Helpful, Honest","Instruction tuning, data selection, LLM, high-quality dataset, evaluation strategies"
Evaluating LLMs with Multiple Problems at once,"Zhengxiang Wang, Jordan Kodner, Owen Rambow",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2406.10786.pdf,"This paper shows the benefits and fruitfulness of evaluating LLMs with multiple problems at once, a paradigm we call multi-problem evaluation (MPE). Unlike conventional single-problem evaluation, where a prompt presents a single problem and expects one specific answer, MPE places multiple problems together in a single prompt and assesses how well an LLM answers all these problems in a single output. Leveraging 6 classification and 12 reasoning benchmarks that already exist, we introduce a new benchmark called ZeMPE (Zero-shot Multi-Problem Evaluation), comprising 53,100 zero-shot multi-problem prompts. We experiment with a total of 13 LLMs from 5 model families on ZeMPE to present a comprehensive and systematic MPE. Our results show that LLMs are capable of handling multiple problems from a single data source as well as handling them separately, but there are conditions this multiple problem handling capability falls short. In addition, we perform in-depth further analyses and explore model-level factors that may enable multiple problem handling capabilities in LLMs. We release our corpus and code to facilitate future research.","这篇论文展示了同时用多个问题评估大型语言模型（LLM）的好处和成果，我们称之为多问题评估（MPE）。与传统的单问题评估不同，单问题评估中，一个提示只呈现一个问题并期望一个特定的答案，MPE将多个问题放在一个提示中，并评估LLM在一个输出中回答所有这些问题的能力。利用已经存在的6个分类和12个推理基准，我们引入了一个新的基准，称为ZeMPE（零样本多问题评估），包括53,100个零样本多问题提示。我们在ZeMPE上实验了总共13个LLM，来自5个模型家族，以呈现一个全面和系统的MPE。我们的结果表明，LLM能够处理来自单个数据源的多个问题，也能够分别处理它们，但有条件下这种多问题处理能力会失效。此外，我们进行了深入的进一步分析，并探索了可能使LLM具有多问题处理能力的模型级因素。我们发布了我们的语料库和代码，以促进未来的研究。","The paper introduces a new benchmark for evaluating LLMs using multiple problems at once, showing that while LLMs can handle multiple problems, their capabilities have certain limitations.",LLM,Helpful,"Multi-problem evaluation, LLM capabilities, benchmarking, zero-shot learning, model analysis"
Anthropocentric bias in language model evaluation,"Rapha\""el Milli\`ere, Charles Rathkopf",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2407.03859.pdf,"Evaluating the cognitive capacities of large language models (LLMs) requires overcoming not only anthropomorphic but also anthropocentric biases. This article identifies two types of anthropocentric bias that have been neglected: overlooking how auxiliary factors can impede LLM performance despite competence (""auxiliary oversight""), and dismissing LLM mechanistic strategies that differ from those of humans as not genuinely competent (""mechanistic chauvinism""). Mitigating these biases necessitates an empirically-driven, iterative approach to mapping cognitive tasks to LLM-specific capacities and mechanisms, which can be done by supplementing carefully designed behavioral experiments with mechanistic studies.",评估大型语言模型（LLM）的认知能力需要克服不仅是人类形态的偏见，还包括人类中心的偏见。本文识别了两种被忽视的人类中心偏见：忽视辅助因素可能会阻碍LLM的表现，尽管有能力（“辅助忽视”），以及拒绝LLM的机制策略与人类不同，认为不是真正有能力（“机制偏见”）。缓解这些偏见需要一种经验驱动的、迭代的方法，将认知任务映射到LLM特定的能力和机制，这可以通过补充精心设计的行为实验与机制研究来实现。,The paper identifies and addresses anthropocentric biases in evaluating large language models to improve their alignment with human expectations.,LLM,"Helpful, Harmless","Bias, Evaluation, Large Language Models, Mechanistic Strategies, Cognitive Tasks"
Self-Preference Bias in LLM-as-a-Judge,"Koki Wataoka, Tsubasa Takahashi, Ryokan Ri",2025-06-24T00:00:00-04:00,https://arxiv.org/pdf/2410.21819.pdf,"Automated evaluation leveraging large language models (LLMs), commonly referred to as LLM evaluators or LLM-as-a-judge, has been widely used in measuring the performance of dialogue systems. However, the self-preference bias in LLMs has posed significant risks, including promoting specific styles or policies intrinsic to the LLMs. Despite the importance of this issue, there is a lack of established methods to measure the self-preference bias quantitatively, and its underlying causes are poorly understood. In this paper, we introduce a novel quantitative metric to measure the self-preference bias. Our experimental results demonstrate that GPT-4 exhibits a significant degree of self-preference bias. To explore the causes, we hypothesize that LLMs may favor outputs that are more familiar to them, as indicated by lower perplexity. We analyze the relationship between LLM evaluations and the perplexities of outputs. Our findings reveal that LLMs assign significantly higher evaluations to outputs with lower perplexity than human evaluators, regardless of whether the outputs were self-generated. This suggests that the essence of the bias lies in perplexity and that the self-preference bias exists because LLMs prefer texts more familiar to them.",自动化评估利用大型语言模型（LLM），通常称为LLM评估器或LLM-as-a-judge，已经被广泛用于测量对话系统的性能。然而，LLM中的自我偏好偏差带来了显著的风险，包括促进LLM固有的特定风格或政策。尽管这个问题很重要，但缺乏建立量化测量自我偏好偏差的方法，其根本原因也很少被理解。在本文中，我们引入了一种新的量化指标来测量自我偏好偏差。我们的实验结果表明，GPT-4表现出显著的自我偏好偏差。为了探索原因，我们假设LLM可能更喜欢对它们来说更熟悉的输出，这由较低的困惑度表明。我们分析了LLM评估与输出困惑度之间的关系。我们的发现表明，LLM对困惑度较低的输出给出了显著更高的评估，而人类评估者则不然，无论输出是否为自生成。这表明偏差的本质在于困惑度，并且自我偏好偏差存在的原因是LLM更喜欢对它们来说更熟悉的文本。,The paper introduces a metric to measure self-preference bias in LLMs used as evaluators and finds that LLMs tend to favor outputs with lower perplexity.,LLM,"Helpful, Honest","Self-preference bias, LLM evaluators, Perplexity, Bias measurement, GPT-4"
