Title,Authors,Published,Link,Abstract_EN,Abstract_ZH,One_Sentence_Summary,Model_Type,HHH_Focus,Keywords
"Temporalizing Confidence: Evaluation of Chain-of-Thought Reasoning with
  Signal Temporal Logic","Zhenjiang Mao, Artem Bisliouk, Rohith Reddy Nama, Ivan Ruchkin",2025-06-09T21:21:12Z,http://arxiv.org/pdf/2506.08243v1,"Large Language Models (LLMs) have shown impressive performance in
mathematical reasoning tasks when guided by Chain-of-Thought (CoT) prompting.
However, they tend to produce highly confident yet incorrect outputs, which
poses significant risks in domains like education, where users may lack the
expertise to assess reasoning steps. To address this, we propose a structured
framework that models stepwise confidence as a temporal signal and evaluates it
using Signal Temporal Logic (STL). In particular, we define formal STL-based
constraints to capture desirable temporal properties and compute robustness
scores that serve as structured, interpretable confidence estimates. Our
approach also introduces a set of uncertainty reshaping strategies to enforce
smoothness, monotonicity, and causal consistency across the reasoning
trajectory. Experiments show that our approach consistently improves
calibration metrics and provides more reliable uncertainty estimates than
conventional confidence aggregation and post-hoc calibration.",大语言模型（LLMs）在由思维链（CoT）提示引导的数学推理任务中表现出色。然而，它们往往会产生高度自信但错误的输出，这在教育等领域中存在显著风险，因为用户可能缺乏评估推理步骤的专业知识。为了解决这个问题，我们提出了一种结构化框架，将逐步自信作为时间信号建模，并使用信号时间逻辑（STL）进行评估。具体来说，我们定义了基于STL的正式约束，以捕捉可取的时间属性，并计算作为结构化、可解释的自信估计的健壮性分数。我们的方法还引入了一组不确定性重塑策略，以在推理轨迹中强制平滑性、单调性和因果一致性。实验表明，我们的方法始终改善校准指标，并提供比传统的置信聚合和事后校准更可靠的不确定性估计。,"The paper introduces a framework using Signal Temporal Logic to evaluate and improve the confidence of Chain-of-Thought reasoning in LLMs, enhancing their reliability and interpretability.",LLM,"Helpful, Honest","Chain-of-Thought, Confidence, Uncertainty, Signal Temporal Logic, Calibration"
"Uncertainty-o: One Model-agnostic Framework for Unveiling Uncertainty in
  Large Multimodal Models","Ruiyang Zhang, Hu Zhang, Hao Fei, Zhedong Zheng",2025-06-09T09:20:20Z,http://arxiv.org/pdf/2506.07575v1,"Large Multimodal Models (LMMs), harnessing the complementarity among diverse
modalities, are often considered more robust than pure Language Large Models
(LLMs); yet do LMMs know what they do not know? There are three key open
questions remaining: (1) how to evaluate the uncertainty of diverse LMMs in a
unified manner, (2) how to prompt LMMs to show its uncertainty, and (3) how to
quantify uncertainty for downstream tasks. In an attempt to address these
challenges, we introduce Uncertainty-o: (1) a model-agnostic framework designed
to reveal uncertainty in LMMs regardless of their modalities, architectures, or
capabilities, (2) an empirical exploration of multimodal prompt perturbations
to uncover LMM uncertainty, offering insights and findings, and (3) derive the
formulation of multimodal semantic uncertainty, which enables quantifying
uncertainty from multimodal responses. Experiments across 18 benchmarks
spanning various modalities and 10 LMMs (both open- and closed-source)
demonstrate the effectiveness of Uncertainty-o in reliably estimating LMM
uncertainty, thereby enhancing downstream tasks such as hallucination
detection, hallucination mitigation, and uncertainty-aware Chain-of-Thought
reasoning.",大型多模态模型（LMMs），利用不同模态之间的互补性，通常被认为比纯语言大型模型（LLMs）更加健壮；然而，LMMs 是否知道它们不知道的事情呢？仍然存在三个关键的开放问题：(1) 如何以统一的方式评估不同 LMMs 的不确定性，(2) 如何提示 LMMs 显示其不确定性，以及 (3) 如何为下游任务量化不确定性。为了解决这些挑战，我们引入了 Uncertainty-o: (1) 一个设计用于揭示 LMMs 不确定性的模型无关框架，无论其模态、架构或能力如何，(2) 对多模态提示扰动的经验探索，以揭示 LMM 不确定性，提供见解和发现，以及 (3) 导出多模态语义不确定性的公式，从而能够从多模态响应中量化不确定性。跨越 18 个涵盖各种模态和 10 个 LMMs（开源和闭源）的基准测试，证明了 Uncertainty-o 在可靠估计 LMM 不确定性方面的有效性，从而增强了下游任务，如幻觉检测、幻觉缓解和不确定性感知的思维链推理。,"The paper introduces Uncertainty-o, a framework for evaluating and quantifying uncertainty in Large Multimodal Models to improve their reliability and performance in downstream tasks.",LMM,Helpful,"Uncertainty, LMMs, Multimodal, Hallucination, Reliability"
"Chasing Moving Targets with Online Self-Play Reinforcement Learning for
  Safer Language Models","Mickel Liu, Liwei Jiang, Yancheng Liang, Simon Shaolei Du, Yejin Choi, Tim Althoff, Natasha Jaques",2025-06-09T06:35:12Z,http://arxiv.org/pdf/2506.07468v1,"Conventional language model (LM) safety alignment relies on a reactive,
disjoint procedure: attackers exploit a static model, followed by defensive
fine-tuning to patch exposed vulnerabilities. This sequential approach creates
a mismatch -- attackers overfit to obsolete defenses, while defenders
perpetually lag behind emerging threats. To address this, we propose
Self-RedTeam, an online self-play reinforcement learning algorithm where an
attacker and defender agent co-evolve through continuous interaction. We cast
safety alignment as a two-player zero-sum game, where a single model alternates
between attacker and defender roles -- generating adversarial prompts and
safeguarding against them -- while a reward LM adjudicates outcomes. This
enables dynamic co-adaptation. Grounded in the game-theoretic framework of
zero-sum games, we establish a theoretical safety guarantee which motivates the
design of our method: if self-play converges to a Nash Equilibrium, the
defender will reliably produce safe responses to any adversarial input.
Empirically, Self-RedTeam uncovers more diverse attacks (+21.8% SBERT) compared
to attackers trained against static defenders and achieves higher robustness on
safety benchmarks (e.g., +65.5% on WildJailBreak) than defenders trained
against static attackers. We further propose hidden Chain-of-Thought, allowing
agents to plan privately, which boosts adversarial diversity and reduces
over-refusals. Our results motivate a shift from reactive patching to proactive
co-evolution in LM safety training, enabling scalable, autonomous, and robust
self-improvement of LMs via multi-agent reinforcement learning (MARL).",传统的语言模型（LM）安全对齐依赖于一种反应性、分离的程序：攻击者利用静态模型，然后进行防御性微调以修补暴露的漏洞。这种顺序方法创造了一个不匹配——攻击者过度适应过时的防御，而防御者永远落后于新兴威胁。为了解决这个问题，我们提出了Self-RedTeam，一种在线自我对弈强化学习算法，其中攻击者和防御者代理通过持续互动共同进化。我们将安全对齐视为一个两人零和游戏，其中一个单一模型在攻击者和防御者角色之间交替——生成对抗性提示并保护它们——而一个奖励LM裁决结果。这使得动态共同适应成为可能。基于零和游戏的博弈论框架，我们建立了一个理论安全保证，这激发了我们方法的设计：如果自我对弈收敛到纳什均衡，防御者将可靠地对任何对抗性输入产生安全响应。实证上，Self-RedTeam发现了更多样化的攻击（+21.8% SBERT），与针对静态防御者训练的攻击者相比，并在安全基准测试（例如，WildJailBreak上的+65.5%）上实现了更高的鲁棒性，与针对静态攻击者训练的防御者相比。我们进一步提出了隐藏的Chain-of-Thought，允许代理私下规划，这提高了对抗性多样性并减少了过度拒绝。我们的结果促使从反应性补丁转向主动共同进化的LM安全训练，通过多代理强化学习（MARL）实现可扩展、自主和健壮的LM自我改进。,"The paper introduces Self-RedTeam, a reinforcement learning method for dynamically improving the safety alignment of language models against adversarial inputs.",LLM,Harmless,"Safety alignment, reinforcement learning, adversarial prompts, zero-sum game, robustness"
"Prompt to Protection: A Comparative Study of Multimodal LLMs in
  Construction Hazard Recognition","Nishi Chaudhary, S M Jamil Uddin, Sathvik Sharath Chandra, Anto Ovid, Alex Albert",2025-06-09T05:22:35Z,http://arxiv.org/pdf/2506.07436v1,"The recent emergence of multimodal large language models (LLMs) has
introduced new opportunities for improving visual hazard recognition on
construction sites. Unlike traditional computer vision models that rely on
domain-specific training and extensive datasets, modern LLMs can interpret and
describe complex visual scenes using simple natural language prompts. However,
despite growing interest in their applications, there has been limited
investigation into how different LLMs perform in safety-critical visual tasks
within the construction domain. To address this gap, this study conducts a
comparative evaluation of five state-of-the-art LLMs: Claude-3 Opus, GPT-4.5,
GPT-4o, GPT-o3, and Gemini 2.0 Pro, to assess their ability to identify
potential hazards from real-world construction images. Each model was tested
under three prompting strategies: zero-shot, few-shot, and chain-of-thought
(CoT). Zero-shot prompting involved minimal instruction, few-shot incorporated
basic safety context and a hazard source mnemonic, and CoT provided
step-by-step reasoning examples to scaffold model thinking. Quantitative
analysis was performed using precision, recall, and F1-score metrics across all
conditions. Results reveal that prompting strategy significantly influenced
performance, with CoT prompting consistently producing higher accuracy across
models. Additionally, LLM performance varied under different conditions, with
GPT-4.5 and GPT-o3 outperforming others in most settings. The findings also
demonstrate the critical role of prompt design in enhancing the accuracy and
consistency of multimodal LLMs for construction safety applications. This study
offers actionable insights into the integration of prompt engineering and LLMs
for practical hazard recognition, contributing to the development of more
reliable AI-assisted safety systems.",最近，多模态大语言模型（LLMs）的出现为改进建筑施工现场的视觉危害识别带来了新的机遇。与依赖于特定领域训练和大量数据集的传统计算机视觉模型不同，现代LLMs可以使用简单的自然语言提示来解释和描述复杂的视觉场景。然而，尽管对其应用的兴趣不断增长，但对不同LLMs在建筑领域安全关键视觉任务中的表现的研究仍然有限。为了填补这一空白，本研究对五种最新的LLMs进行了比较评估：Claude-3 Opus、GPT-4.5、GPT-4o、GPT-o3和Gemini 2.0 Pro，以评估它们从真实世界建筑图像中识别潜在危害的能力。每个模型在三种提示策略下进行了测试：零样本、少样本和思维链（CoT）。零样本提示涉及最少的指示，少样本提示包含基本的安全背景和危害来源助记符，而CoT提供了逐步推理示例来支撑模型的思维。在所有条件下，使用精度、召回率和F1分数指标进行了定量分析。结果表明，提示策略显著影响了性能，CoT提示在所有模型中始终产生更高的准确性。此外，LLM在不同条件下的表现各异，GPT-4.5和GPT-o3在大多数设置中表现优于其他模型。研究结果还表明，提示设计在提高多模态LLMs的准确性和一致性方面起着至关重要的作用，用于建筑安全应用。本研究为提示工程和LLMs的实用危害识别的集成提供了可操作的见解，有助于开发更可靠的AI辅助安全系统。,"The study compares the performance of five multimodal LLMs in construction hazard recognition, highlighting the importance of prompt design for enhancing model accuracy and consistency.",LLM,"Helpful, Harmless","Multimodal LLMs, Prompt Engineering, Construction Safety, Hazard Recognition, Model Performance"
Cool-Fusion: Fuse Large Language Models without Training,"Cong Liu, Xiaojun Quan, Yan Pan, Liang Lin, Weigang Wu, Xu Chen",2024-07-29T09:02:19Z,http://arxiv.org/pdf/2407.19807v2,"We focus on the problem of fusing two or more heterogeneous large language
models (LLMs) to leverage their complementary strengths. One of the challenges
of model fusion is high computational load, specifically in fine-tuning or
aligning vocabularies. To address this, we propose Cool-Fusion, a simple yet
effective approach that fuses the knowledge of source LLMs, which does not
require training. Unlike ensemble methods, Cool-Fusion is applicable to any set
of source LLMs that have different vocabularies. To overcome the vocabulary
discrepancies among LLMs, we ensemble LLMs on text level, allowing them to
rerank the generated texts by each other with different granularities.
Extensive experiments have been conducted across a variety of benchmark
datasets. On GSM8K, Cool-Fusion increases accuracy from three strong source
LLMs by a significant margin of 17.4\%.",我们专注于将两个或多个异构大型语言模型（LLMs）融合以利用它们的互补优势。模型融合的一个挑战是高计算负载，特别是在微调或对齐词汇时。为了解决这个问题，我们提出了Cool-Fusion，一种简单而有效的方法，它融合了源LLMs的知识，而不需要训练。与集成方法不同，Cool-Fusion适用于任何具有不同词汇的源LLMs。为了克服LLMs之间的词汇差异，我们在文本级别上集成LLMs，使它们能够以不同的粒度重新排序彼此生成的文本。我们在各种基准数据集上进行了广泛的实验。在GSM8K上，Cool-Fusion将三个强大的源LLMs的准确性提高了显著的17.4%。,"The paper introduces Cool-Fusion, a method for fusing large language models without training, which improves accuracy on the GSM8K dataset.",LLM,None,"LLM fusion, vocabulary alignment, model ensemble, text reranking, GSM8K"
R.R.: Unveiling LLM Training Privacy through Recollection and Ranking,"Wenlong Meng, Zhenyuan Guo, Lenan Wu, Chen Gong, Wenyan Liu, Weixian Li, Chengkun Wei, Wenzhi Chen",2025-02-18T09:05:59Z,http://arxiv.org/pdf/2502.12658v2,"Large Language Models (LLMs) pose significant privacy risks, potentially
leaking training data due to implicit memorization. Existing privacy attacks
primarily focus on membership inference attacks (MIAs) or data extraction
attacks, but reconstructing specific personally identifiable information (PII)
in LLMs' training data remains challenging. In this paper, we propose R.R.
(Recollect and Rank), a novel two-step privacy stealing attack that enables
attackers to reconstruct PII entities from scrubbed training data where the PII
entities have been masked. In the first stage, we introduce a prompt paradigm
named recollection, which instructs the LLM to repeat a masked text but fill in
masks. Then we can use PII identifiers to extract recollected PII candidates.
In the second stage, we design a new criterion to score each PII candidate and
rank them. Motivated by membership inference, we leverage the reference model
as a calibration to our criterion. Experiments across three popular PII
datasets demonstrate that the R.R. achieves better PII identification
performance than baselines. These results highlight the vulnerability of LLMs
to PII leakage even when training data has been scrubbed. We release our code
and datasets at GitHub.",大语言模型（LLMs）存在显著的隐私风险，可能由于隐式记忆而泄露训练数据。现有的隐私攻击主要集中在成员推断攻击（MIAs）或数据提取攻击，但从LLMs的训练数据中重建特定的个人可识别信息（PII）仍然具有挑战性。在本文中，我们提出了R.R.（Recollect and Rank），一种新型的两步隐私窃取攻击，使攻击者能够从掩码训练数据中重建PII实体，其中PII实体已被掩码。在第一阶段，我们引入了一种称为回忆的提示范式，指示LLM重复掩码文本但填充掩码。然后我们可以使用PII标识符提取回忆的PII候选者。在第二阶段，我们设计了一种新标准来评分每个PII候选者并对其进行排序。受成员推断的启发，我们利用参考模型作为我们标准的校准。跨三个流行的PII数据集的实验表明，R.R.在PII识别性能方面优于基线。这些结果突显了LLMs对PII泄露的脆弱性，即使训练数据已被清理。,"The paper introduces R.R., a method to extract personally identifiable information from LLMs, highlighting their vulnerability to privacy leaks.",LLM,Harmless,"Privacy, PII, LLM, Attack, Memorization"
"Compliance-to-Code: Enhancing Financial Compliance Checking via Code
  Generation","Siyuan Li, Jian Chen, Rui Yao, Xuming Hu, Peilin Zhou, Weihua Qiu, Simin Zhang, Chucheng Dong, Zhiyao Li, Qipeng Xie, Zixuan Yuan",2025-05-26T10:38:32Z,http://arxiv.org/pdf/2505.19804v2,"Nowadays, regulatory compliance has become a cornerstone of corporate
governance, ensuring adherence to systematic legal frameworks. At its core,
financial regulations often comprise highly intricate provisions, layered
logical structures, and numerous exceptions, which inevitably result in
labor-intensive or comprehension challenges. To mitigate this, recent
Regulatory Technology (RegTech) and Large Language Models (LLMs) have gained
significant attention in automating the conversion of regulatory text into
executable compliance logic. However, their performance remains suboptimal
particularly when applied to Chinese-language financial regulations, due to
three key limitations: (1) incomplete domain-specific knowledge representation,
(2) insufficient hierarchical reasoning capabilities, and (3) failure to
maintain temporal and logical coherence. One promising solution is to develop a
domain specific and code-oriented datasets for model training. Existing
datasets such as LexGLUE, LegalBench, and CODE-ACCORD are often
English-focused, domain-mismatched, or lack fine-grained granularity for
compliance code generation. To fill these gaps, we present Compliance-to-Code,
the first large-scale Chinese dataset dedicated to financial regulatory
compliance. Covering 1,159 annotated clauses from 361 regulations across ten
categories, each clause is modularly structured with four logical
elements-subject, condition, constraint, and contextual information-along with
regulation relations. We provide deterministic Python code mappings, detailed
code reasoning, and code explanations to facilitate automated auditing. To
demonstrate utility, we present FinCheck: a pipeline for regulation
structuring, code generation, and report generation.","当前，监管合规性已成为企业治理的基石，确保遵守系统性的法律框架。在其核心，金融法规通常包括高度复杂的条款、分层逻辑结构和众多例外，这不可避免地导致劳动密集型或理解挑战。为了缓解这一问题，最近的监管科技（RegTech）和大型语言模型（LLMs）在自动将监管文本转换为可执行的合规逻辑方面引起了显著关注。然而，它们的性能在应用于中文金融法规时表现不佳，主要有三个限制：(1) 缺乏特定领域的知识表示，(2) 缺乏层次化推理能力，(3) 无法保持时间和逻辑一致性。一个有前途的解决方案是为模型培训开发特定领域和代码导向的数据集。现有的数据集如LexGLUE、LegalBench和CODE-ACCORD通常是以英语为主、领域不匹配或缺乏细粒度的合规代码生成。为了填补这些空白，我们提出了Compliance-to-Code，这是第一个大规模的中文数据集，专门用于金融监管合规。涵盖361项法规的1,159个注释条款，分为十个类别，每个条款都以四个逻辑元素（主体、条件、约束和上下文信息）模块化结构，以及法规关系。我们提供了确定性的Python代码映射、详细的代码推理和代码解释，以促进自动审计。为了展示其效用，我们提出了FinCheck：一个用于法规结构化、代码生成和报告生成的管道。","The paper introduces Compliance-to-Code, a large-scale Chinese dataset for financial regulatory compliance, and FinCheck, a pipeline for automated auditing using LLMs.",LLM,Helpful,"Compliance, Regulation, Code Generation, LLM, Financial"
"Flattery, Fluff, and Fog: Diagnosing and Mitigating Idiosyncratic Biases
  in Preference Models","Anirudh Bharadwaj, Chaitanya Malaviya, Nitish Joshi, Mark Yatskar",2025-06-05T17:59:32Z,http://arxiv.org/pdf/2506.05339v2,"Language models serve as proxies for human preference judgements in alignment
and evaluation, yet they exhibit systematic miscalibration, prioritizing
superficial patterns over substantive qualities. This bias manifests as
overreliance on features like length, structure, and style, leading to issues
like reward hacking and unreliable evaluations. Evidence suggests these biases
originate in artifacts in human training data. In this work, we systematically
investigate the relationship between training data biases and preference model
miscalibration across five idiosyncratic features of language model
generations: length, structure, jargon, sycophancy and vagueness. Using
controlled counterfactual pairs, we first quantify the extent to which
preference models favor responses with magnified biases (skew), finding this
preference occurs in >60% of instances, and model preferences show high
miscalibration (~40%) compared to human preferences. Notably, bias features
only show mild negative correlations to human preference labels (mean r_human =
-0.12) but show moderately strong positive correlations with labels from a
strong reward model (mean r_model = +0.36), suggesting that models may overrely
on spurious cues. To mitigate these issues, we propose a simple post-training
method based on counterfactual data augmentation (CDA) using synthesized
contrastive examples. Finetuning models with CDA reduces average miscalibration
from 39.4% to 32.5% and average absolute skew difference from 20.5% to 10.0%,
while maintaining overall RewardBench performance, showing that targeted
debiasing is effective for building reliable preference models.",语言模型作为人类偏好判断的代理在对齐和评估中，但它们表现出系统性的失调，优先考虑表面模式而非实质性质量。这种偏见表现为对长度、结构和风格等特征的过度依赖，导致奖励作弊和不可靠的评估问题。证据表明，这些偏见源于人类训练数据中的瑕疵。在本研究中，我们系统地研究了训练数据偏见与偏好模型失调之间的关系，跨越语言模型生成的五个独特特征：长度、结构、行话、阿谀奉承和模糊性。使用受控对照对，我们首先量化了偏好模型偏好具有放大偏见的响应（偏差）的程度，发现这种偏好在>60%的实例中发生，模型偏好与人类偏好相比显示出高失调（约40%）。值得注意的是，偏见特征与人类偏好标签仅显示轻微负相关（平均r_human = -0.12），但与强奖励模型的标签显示中等强度的正相关（平均r_model = +0.36），这表明模型可能过度依赖虚假线索。为了缓解这些问题，我们提出了一种基于对比数据增强（CDA）的简单后训练方法，使用合成对比示例。使用CDA微调模型，减少了平均失调从39.4%到32.5%，平均绝对偏差差异从20.5%到10.0%，同时保持整体RewardBench性能，表明有针对性的去偏见对构建可靠的偏好模型是有效的。,The paper investigates biases in preference models used for aligning language models and proposes a debiasing method to improve their reliability.,LLM,"Helpful, Harmless","Bias, Preference Models, Alignment, Debiasing, Reward Hacking"
"From Calibration to Collaboration: LLM Uncertainty Quantification Should
  Be More Human-Centered","Siddartha Devic, Tejas Srinivasan, Jesse Thomason, Willie Neiswanger, Vatsal Sharan",2025-06-09T06:10:04Z,http://arxiv.org/pdf/2506.07461v1,"Large Language Models (LLMs) are increasingly assisting users in the real
world, yet their reliability remains a concern. Uncertainty quantification (UQ)
has been heralded as a tool to enhance human-LLM collaboration by enabling
users to know when to trust LLM predictions. We argue that current practices
for uncertainty quantification in LLMs are not optimal for developing useful UQ
for human users making decisions in real-world tasks. Through an analysis of 40
LLM UQ methods, we identify three prevalent practices hindering the community's
progress toward its goal of benefiting downstream users: 1) evaluating on
benchmarks with low ecological validity; 2) considering only epistemic
uncertainty; and 3) optimizing metrics that are not necessarily indicative of
downstream utility. For each issue, we propose concrete user-centric practices
and research directions that LLM UQ researchers should consider. Instead of
hill-climbing on unrepresentative tasks using imperfect metrics, we argue that
the community should adopt a more human-centered approach to LLM uncertainty
quantification.",大语言模型（LLMs）越来越多地在现实世界中辅助用户，但其可靠性仍然是一个问题。不确定性量化（UQ）被誉为一种工具，可以通过使用户知道何时信任LLM预测来增强人类-LLM协作。我们认为，当前LLM不确定性量化的做法并不适合开发有用的UQ，以帮助在现实世界任务中做决策的用户。通过对40种LLM UQ方法的分析，我们识别出三种阻碍社区实现其目标的普遍做法：1）在生态效度低的基准上进行评估；2）仅考虑认识论不确定性；3）优化不一定能指示下游效用的指标。针对每个问题，我们提出了具体的以用户为中心的做法和研究方向，LLM UQ研究人员应该考虑。我们认为，社区应该采用一种更加以人为中心的LLM不确定性量化方法，而不是在不代表性任务上使用不完美的指标进行上升。,The paper advocates for a more human-centered approach to uncertainty quantification in LLMs to improve their helpfulness in real-world tasks.,LLM,Helpful,"Uncertainty Quantification, Human-Centered, LLM Collaboration, Ecological Validity, Epistemic Uncertainty"
"Towards Large Language Models with Self-Consistent Natural Language
  Explanations","Sahar Admoni, Ofra Amir, Assaf Hallak, Yftah Ziser",2025-06-09T08:06:33Z,http://arxiv.org/pdf/2506.07523v1,"Large language models (LLMs) seem to offer an easy path to interpretability:
just ask them to explain their decisions. Yet, studies show that these post-hoc
explanations often misrepresent the true decision process, as revealed by
mismatches in feature importance. Despite growing evidence of this
inconsistency, no systematic solutions have emerged, partly due to the high
cost of estimating feature importance, which limits evaluations to small
datasets. To address this, we introduce the Post-hoc Self-Consistency Bank
(PSCB) - a large-scale benchmark of decisions spanning diverse tasks and
models, each paired with LLM-generated explanations and corresponding feature
importance scores. Analysis of PSCB reveals that self-consistency scores barely
differ between correct and incorrect predictions. We also show that the
standard metric fails to meaningfully distinguish between explanations. To
overcome this limitation, we propose an alternative metric that more
effectively captures variation in explanation quality. We use it to fine-tune
LLMs via Direct Preference Optimization (DPO), leading to significantly better
alignment between explanations and decision-relevant features, even under
domain shift. Our findings point to a scalable path toward more trustworthy,
self-consistent LLMs.",大语言模型（LLMs）似乎为可解释性提供了一条简单的途径：只需要求它们解释其决策。然而，研究表明，这些事后解释往往误表示真实的决策过程，这由特征重要性的不匹配所揭示。尽管有越来越多的证据表明这种不一致性，但由于估计特征重要性的成本高，这限制了对小数据集的评估。为了解决这个问题，我们引入了事后自一致性银行（PSCB）-一个跨越多种任务和模型的大规模决策基准，每个决策都配有LLM生成的解释和相应的特征重要性分数。对PSCB的分析表明，自一致性分数在正确和错误预测之间几乎没有差异。我们还表明，标准指标无法有意义地区分解释。为了克服这一局限性，我们提出了一种替代指标，它更有效地捕捉解释质量的变化。我们使用它通过直接偏好优化（DPO）对LLM进行精细调整，从而显著提高了解释与决策相关特征之间的对齐，即使在域移动下。我们的发现指向了一条可扩展的路径，通向更可信赖、自一致的LLMs。,The paper presents a method to improve the alignment of LLMs by enhancing the consistency between their explanations and decision-making processes.,LLM,"Helpful, Honest","LLM alignment, self-consistency, explanations, feature importance, trustworthy"
"Instructing Large Language Models for Low-Resource Languages: A
  Systematic Study for Basque","Oscar Sainz, Naiara Perez, Julen Etxaniz, Joseba Fernandez de Landa, Itziar Aldabe, Iker García-Ferrero, Aimar Zabala, Ekhi Azurmendi, German Rigau, Eneko Agirre, Mikel Artetxe, Aitor Soroa",2025-06-09T09:54:47Z,http://arxiv.org/pdf/2506.07597v1,"Instructing language models with user intent requires large instruction
datasets, which are only available for a limited set of languages. In this
paper, we explore alternatives to conventional instruction adaptation pipelines
in low-resource scenarios. We assume a realistic scenario for low-resource
languages, where only the following are available: corpora in the target
language, existing open-weight multilingual base and instructed backbone LLMs,
and synthetically generated instructions sampled from the instructed backbone.
We present a comprehensive set of experiments for Basque that systematically
study different combinations of these components evaluated on benchmarks and
human preferences from 1,680 participants. Our conclusions show that target
language corpora are essential, with synthetic instructions yielding robust
models, and, most importantly, that using as backbone an instruction-tuned
model outperforms using a base non-instructed model, and improved results when
scaling up. Using Llama 3.1 instruct 70B as backbone our model comes near
frontier models of much larger sizes for Basque, without using any Basque data
apart from the 1.2B word corpora. We release code, models, instruction
datasets, and human preferences to support full reproducibility in future
research on low-resource language adaptation.","向语言模型传授用户意图需要大量的指令数据集，但这些数据集只适用于有限的语言。在本文中，我们探讨了在低资源场景下，传统指令适应管道的替代方案。我们假设一个低资源语言的现实场景，其中只有以下资源可用：目标语言的语料库、现有的开放权重多语言基础和指令骨干LLM，以及从指令骨干中生成的合成指令。我们为巴斯克语提出了一系列全面的实验，系统地研究了这些组件的不同组合，并根据1,680名参与者的基准和人类偏好进行评估。我们的结论表明，目标语言语料库是必不可少的，合成指令产生了健壮的模型，最重要的是，使用指令调整的模型作为骨干优于使用基础非指令模型，并在扩展时获得改进的结果。使用Llama 3.1 instruct 70B作为骨干，我们的模型接近于巴斯克语的前沿模型，而不使用任何巴斯克语数据，除了1.2B单词语料库。我们发布代码、模型、指令数据集和人类偏好，以支持未来低资源语言适应的完全可重复性研究。","The paper investigates methods to instruct large language models for low-resource languages like Basque, finding that synthetic instructions and using an instruction-tuned backbone model are effective.",LLM,Helpful,"Low-resource languages, Instruction tuning, LLM alignment, Basque, Synthetic instructions"
"Intent Matters: Enhancing AI Tutoring with Fine-Grained Pedagogical
  Intent Annotation","Kseniia Petukhova, Ekaterina Kochmar",2025-06-09T10:45:18Z,http://arxiv.org/pdf/2506.07626v1,"Large language models (LLMs) hold great promise for educational applications,
particularly in intelligent tutoring systems. However, effective tutoring
requires alignment with pedagogical strategies - something current LLMs lack
without task-specific adaptation. In this work, we explore whether fine-grained
annotation of teacher intents can improve the quality of LLM-generated tutoring
responses. We focus on MathDial, a dialog dataset for math instruction, and
apply an automated annotation framework to re-annotate a portion of the dataset
using a detailed taxonomy of eleven pedagogical intents. We then fine-tune an
LLM using these new annotations and compare its performance to models trained
on the original four-category taxonomy. Both automatic and qualitative
evaluations show that the fine-grained model produces more pedagogically
aligned and effective responses. Our findings highlight the value of intent
specificity for controlled text generation in educational settings, and we
release our annotated data and code to facilitate further research.",大语言模型（LLMs）在教育应用中具有巨大潜力，特别是在智能教学系统中。然而，有效的教学需要与教育策略对齐，而当前的LLMs在没有特定任务适应的情况下缺乏这种对齐。在本研究中，我们探讨了是否可以通过细粒度的教师意图注释来提高LLM生成的教学响应质量。我们专注于MathDial，一个用于数学指导的对话数据集，并使用详细的十一种教育意图分类法重新注释数据集的一部分。然后，我们使用这些新注释对LLM进行微调，并将其性能与在原始四类分类法上训练的模型进行比较。自动和定性评估表明，细粒度模型产生的响应更加教育对齐和有效。我们的发现强调了意图特异性在教育环境中控制文本生成的价值，并发布我们的注释数据和代码以促进进一步的研究。,The paper explores how fine-grained pedagogical intent annotation can improve the alignment and effectiveness of LLM-generated tutoring responses in educational settings.,LLM,Helpful,"LLM, Alignment, Pedagogical, Tutoring, Intent"
